id	taxon	N	country	state	county	place.name	collection	accession	notes	created.by	created.date	modified.by	modified.date	source.family	source.taxon	source.genus	source.species	source.subspp.taxa	source.original.location	collection.type	collection.date	source.N	sun_shade	RefFile	RefRecord	Notes	blade_area_cm2	specific_leaf_area_cm2_g-1	blade_length_cm	blade_width_cm	leaf_thickness_micron	Num_lflets
1014	Rhus pendulina	14	NA	NA	NA	NA	UCBG	90.0732		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus pendulina	Rhus	pendulina			botanic garden	6/19/01	14	Sun	LfDat01.xls/UCBG.2001	112		3.43	126.37	6.40	1.30		3
1015	Rhus pendulina	14	NA	NA	NA	NA	UCBG	90.0732		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus pendulina	Rhus	pendulina			botanic garden	6/19/01	14	Sun	LfDat01.xls/UCBG.2001	112		3.43	126.37	6.40	1.30		3
1016	Rhus potaninii var. sinica	5	NA	NA	NA	NA	WPA	1034-52*A		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus potaninii var. sinica	Rhus	potaninii	var._sinica		botanic garden	9/7/05	5	Sun	LfDat01.xls/WPA.2001	153		12.69	204.75	6.73	2.83		8
1017	Rhus potaninii var. sinica	5	NA	NA	NA	NA	WPA	1034-52*A		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus potaninii var. sinica	Rhus	potaninii	var._sinica		botanic garden	9/7/01	5	Sun	LfDat01.xls/WPA.2001	153		12.69	204.75	6.73	2.83		8
1018	Rhus standleyi	3	Mexico	Puebla	NA	NA	UCBG	75.0909		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus standleyi	Rhus	standleyi		Puebla State, Mexico	botanic garden	3/23/01	3	Sun	LfDat01.xls/UCBG.2001	40		13.62	51.87	5.67	3.27		1
1019	Rhus standleyi	3	Mexico	Puebla	NA	NA	UCBG	75.0909		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus standleyi	Rhus	standleyi		Puebla State, Mexico	botanic garden	3/23/01	3	Sun	LfDat01.xls/UCBG.2001	40		13.62	51.87	5.67	3.27		1
1020	Rhus trichocarpa	5	NA	NA	NA	NA	WPA	518-66*A		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus trichocarpa	Rhus	trichocarpa			botanic garden	9/7/05	5	Sun	LfDat01.xls/WPA.2001	154		19.21	192.15	9.20	2.90		15
1021	Rhus trichocarpa	5	NA	NA	NA	NA	WPA	751-60*A		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus trichocarpa	Rhus	trichocarpa			botanic garden	9/7/05	5	Shade	LfDat01.xls/WPA.2001	155	shade	9.81	258.06	5.23	2.87		12
1022	Rhus trilobata	5	NA	NA	NA	NA	UCSC			D. Ackerly	7/13/06			ANACARDIACEAE	Rhus trilobata	Rhus	trilobata			botanic garden	8/17/01	5	Sun	LfDat01.xls/UCSC.2001	3		4.35	120.81	2.40	1.80		3
1023	Rhus trilobata	12	NA	NA	NA	NA	UCBG	56.0932		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus trilobata	Rhus	trilobata			botanic garden	7/24/01	12	Sun	LfDat01.xls/UCBG.2001	220		2.56	114.01	2.20	1.87		3
1024	Rhus trilobata	5	NA	NA	NA	NA	UCSC			D. Ackerly	7/13/06			ANACARDIACEAE	Rhus trilobata	Rhus	trilobata			botanic garden	8/17/01	5	Sun	LfDat01.xls/UCSC.2001	3		4.35	120.81	2.40	1.80		3
1025	Rhus trilobata	12	NA	NA	NA	NA	UCBG	56.0932		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus trilobata	Rhus	trilobata			botanic garden	7/24/01	12	Sun	LfDat01.xls/UCBG.2001	220		2.56	114.01	2.20	1.87		3
1026	Rhus trilobata	3	USA	NE	Scotts Bluff Co.	NA	UCJEP	869697		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus trilobata	Rhus	trilobata		Scotts Bluff Co., NE	herbarium	2/20/03	3	Sun	LfDat01/UCJEP.2003	41		2.37	78.54				7
1027	Rhus typhina	3	NA	NA	NA	NA	UCBG	88.1254		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus typhina	Rhus	typhina			botanic garden	6/19/01	3	Sun	LfDat01.xls/UCBG.2001	113	Didn't collect full leaves	23.65	147.77	10.73	3.17		19
1028	Rhus typhina	3	NA	NA	NA	NA	UCBG	88.1254		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus typhina	Rhus	typhina			botanic garden	6/19/01	3	Sun	LfDat01.xls/UCBG.2001	113	Didn't collect full leaves	23.65	147.77	10.73	3.17		19
1029	Rhus typhina	1	USA	VA	August	NA	UCJEP	921562		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus typhina	Rhus	typhina		August Co., VA	herbarium	2/20/03	1	Sun	LfDat01/UCJEP.2003	43		12.30	132.97				7
1030	Rhus typhina	1	USA	PA	Butcher	NA	UCJEP	869666		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus typhina	Rhus	typhina		Butcher Co., PA	herbarium	2/20/03	1	Sun	LfDat01/UCJEP.2003	42		31.60	134.18				7
1031	Rhus typhina	1	USA	NC	Swain	NA	UCJEP	M084052		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus typhina	Rhus	typhina		Swain Co., NC	herbarium	2/20/03	1	Sun	LfDat01/UCJEP.2003	44		23.90	165.97				7
1032	Rhus verniciflua	3	NA	NA	NA	NA	WPA	414-41*A		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus verniciflua	Rhus	verniciflua			botanic garden	9/7/05	3	Sun	LfDat01.xls/WPA.2001	156		43.22	275.87	11.87	5.50		12.5
1033	Rhus verniciflua	3	NA	NA	NA	NA	UCBG	83.0520		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus verniciflua	Rhus	verniciflua			botanic garden	7/24/01	3	Sun	LfDat01.xls/UCBG.2001	221		38.33	160.57	11.40	4.87		12
1034	Rhus verniciflua	3	NA	NA	NA	NA	WPA	414-41*A		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus verniciflua	Rhus	verniciflua			botanic garden	9/7/01	3	Sun	LfDat01.xls/WPA.2001	156		43.22	275.87	11.87	5.50		13
1035	Rhus verniciflua	3	NA	NA	NA	NA	UCBG	83.0520		D. Ackerly	7/13/06			ANACARDIACEAE	Rhus verniciflua	Rhus	verniciflua			botanic garden	7/24/01	3	Sun	LfDat01.xls/UCBG.2001	221		38.33	160.57	11.40	4.87		12
1036	Sageretia elegans	3	Paraguay/Honduras/Mexico	NA	NA	NA	UCJEP	1		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia elegans	Sageretia	elegans		paraguay, honduras, mexico	herbarium	00xxxx	3	Sun	LfDat00.xls/UCJEP.2000	172		9.69	147.50	4.50	2.50		1
1037	Sageretia elegans	3	NA	NA	NA	NA	UCJEP	3		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia elegans	Sageretia	elegans			herbarium	00xxxx	3	Sun	LfDat00.xls/UCJEP.2000	174		3.29	89.77	3.07	2.13		1
1038	Sageretia elegans	3	NA	NA	NA	NA	UCJEP	2		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia elegans	Sageretia	elegans			herbarium	00xxxx	3	Sun	LfDat00.xls/UCJEP.2000	173		10.40	136.21	5.10	3.35		1
1039	Sageretia filiformis	3	NA	NA	NA	NW Hymalaya	UCJEP	1		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia filiformis	Sageretia	filiformis		NW Hymalaya	herbarium	00xxxx	3	Sun	LfDat00.xls/UCJEP.2000	175				8.27	3.93		1
1040	Sageretia gracilis	2	 China	Yunnan	NA	NA	UCJEP	1		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia gracilis	Sageretia	gracilis		yunnan-china	herbarium	00xxxx	2	Sun	LfDat00.xls/UCJEP.2000	176		6.75	113.23	4.75	2.00		1
1041	Sageretia gracilis	3	 China	Yunnan	NA	NA	UCJEP	2		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia gracilis	Sageretia	gracilis		yunnan-china	herbarium	00xxxx	3	Sun	LfDat00.xls/UCJEP.2000	177				5.17	1.63		1
1042	Sageretia hamosa	3	China	NA	NA	Hong Kong	UCJEP	1		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia hamosa	Sageretia	hamosa		china, hong kong	herbarium	00xxxx	3	Sun	LfDat00.xls/UCJEP.2000	178			96.00	5.57	2.63		1
1043	Sageretia hamosa	3	NA	NA	NA	E Sumatra	UCJEP	2		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia hamosa	Sageretia	hamosa		E Sumatra	herbarium	00xxxx	3	Sun	LfDat00.xls/UCJEP.2000	179		7.88	101.03	10.97	3.40		1
1044	Sageretia henryi	1	China	Hupei-Szechuan	NA	NA	UCJEP	1		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia henryi	Sageretia	henryi		hupei-szechuan	herbarium	00xxxx	1	Sun	LfDat00.xls/UCJEP.2000	180		5.13	103.33	3.80	2.10		1
1045	Sageretia henryi	2	NA	NA	NA	NA	UCJEP	2		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia henryi	Sageretia	henryi			herbarium	00xxxx	2	Sun	LfDat00.xls/UCJEP.2000	181		10.14	86.71	5.55	2.73		1
1046	Sageretia minutiflora	3	USA	FLorSC	NA	NA	UCJEP	1		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia minutiflora	Sageretia	minutiflora		florida, south carolina	herbarium	00xxxx	3	Sun	LfDat00.xls/UCJEP.2000	182		9.12	162.49	2.57	2.27		1
1047	Sageretia minutiflora	4	NA	NA	NA	NA	UCJEP	2		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia minutiflora	Sageretia	minutiflora			herbarium	00xxxx	4	Sun	LfDat00.xls/UCJEP.2000	183		1.06	103.16	2.33	1.20		1
1048	Sageretia minutiflora	3	NA	NA	NA	NA	UCJEP	3		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia minutiflora	Sageretia	minutiflora			herbarium	00xxxx	3	Sun	LfDat00.xls/UCJEP.2000	184		4.14	103.48	3.60	1.90		1
1049	Sageretia rugosa	2	China	NA	NA	NA	UCJEP	1		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia rugosa	Sageretia	rugosa		china	herbarium	00xxxx	2	Sun	LfDat00.xls/UCJEP.2000	185		9.73	58.81	4.80	2.30		1
1050	Sageretia subcaudata	1	China	NA	NA	szechuan	UCJEP	1		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia subcaudata	Sageretia	subcaudata		szechuan	herbarium	00xxxx	1	Sun	LfDat00.xls/UCJEP.2000	186		8.12	228.70	5.80	2.00		1
1051	Sageretia thea var. malesiana	1	Philippines	Luzon	NA	NA	UCJEP	1		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia thea var. malesiana	Sageretia	thea	var._malesiana	luzon - philippines	herbarium	00xxxx	1	Sun	LfDat00.xls/UCJEP.2000	187		5.04	76.77	4.40	1.70		1
1052	Sageretia thea var. thea	3	China	NA	NA	Taiwan	UCJEP	1		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia thea var. thea	Sageretia	thea	var._thea	china, taiwan	herbarium	00xxxx	3	Sun	LfDat00.xls/UCJEP.2000	188		3.29	10.83	2.87	1.23		1
1053	Sageretia thea var. thea	3	NA	NA	NA	NA	UCJEP	2		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia thea var. thea	Sageretia	thea	var._thea		herbarium	00xxxx	3	Sun	LfDat00.xls/UCJEP.2000	189		3.13	75.34	1.77	1.20		1
1054	Sageretia thea var. thea	4	NA	NA	NA	NA	UCJEP	3		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia thea var. thea	Sageretia	thea	var._thea		herbarium	00xxxx	4	Sun	LfDat00.xls/UCJEP.2000	190		1.02	147.93		0.90		1
1055	Sageretia wrightii	4	Mexico	Baja CA	NA	NA	UCJEP	1		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia wrightii	Sageretia	wrightii		baja california sur, Mexico, Arizona	herbarium	00xxxx	4	Sun	LfDat00.xls/UCJEP.2000	191		0.92	110.42	1.03	0.97		1
1056	Sageretia wrightii	9	NA	NA	NA	NA	UCJEP	2		D. Ackerly	7/13/06			RHAMNACEAE	Sageretia wrightii	Sageretia	wrightii			herbarium	00xxxx	9	Sun	LfDat00.xls/UCJEP.2000	192		0.72	152.46	1.45			1
1057	Schinus fasciculatus	6	Argentina	NA	NA	NA	UCJEP	772458		D. Ackerly	7/13/06			ANACARDIACEAE	Schinus fasciculatus	Schinus	fasciculatus		Argentina	herbarium	2/20/03	6	Sun	LfDat01/UCJEP.2003	45		0.42	69.44				1
1058	Schinus fasciculatus	4	Uruguay	NA	NA	NA	UCJEP	772528		D. Ackerly	7/13/06			ANACARDIACEAE	Schinus fasciculatus	Schinus	fasciculatus		Uruguay	herbarium	2/20/03	4	Sun	LfDat01/UCJEP.2003	46		1.10	65.09				1
1059	Schinus gracilipes	2	Argentina	NA	NA	NA	UCJEP	1411343		D. Ackerly	7/13/06			ANACARDIACEAE	Schinus gracilipes	Schinus	gracilipes		Argentina	herbarium	2/20/03	2	Sun	LfDat01/UCJEP.2003	47		8.50	94.44				7
1060	Schinus gracilipes	2	Argentina	NA	NA	NA	UCJEP	M166865		D. Ackerly	7/13/06			ANACARDIACEAE	Schinus gracilipes	Schinus	gracilipes		Argentina	herbarium	2/20/03	2	Sun	LfDat01/UCJEP.2003	48		8.90	108.67				7
1061	Schinus molle	6	Paraguay	NA	NA	NA	UCJEP	929194		D. Ackerly	7/13/06			ANACARDIACEAE	Schinus molle	Schinus	molle		Paraguay	herbarium	2/20/03	6	Sun	LfDat01/UCJEP.2003	49		0.75	64.66				7
1062	Schinus molle	6	Peru	NA	NA	NA	UCJEP	M210531		D. Ackerly	7/13/06			ANACARDIACEAE	Schinus molle	Schinus	molle		Peru	herbarium	2/20/03	6	Sun	LfDat01/UCJEP.2003	50		0.87	92.20				7
1063	Schinus molle	3	Peru	NA	NA	NA	UCJEP	M212940		D. Ackerly	7/13/06			ANACARDIACEAE	Schinus molle	Schinus	molle		Peru	herbarium	2/20/03	3	Sun	LfDat01/UCJEP.2003	51		3.23	92.91				7
1064	Schinus terebinthifolius	3	Brazil	NA	NA	NA	UCJEP	1413611		D. Ackerly	7/13/06			ANACARDIACEAE	Schinus terebinthifolius	Schinus	terebinthifolius		Brazil	herbarium	2/20/03	3	Sun	LfDat01/UCJEP.2003	53		4.03	91.74				7
1065	Schinus terebinthifolius	4	Brazil	NA	NA	Curitiba	UCJEP	1340993		D. Ackerly	7/13/06			ANACARDIACEAE	Schinus terebinthifolius	Schinus	terebinthifolius		Curitiba, Brazil	herbarium	2/20/03	4	Sun	LfDat01/UCJEP.2003	52		3.65	86.29				7
1066	Scutia arenicola	8	Brazil	NA	NA	NA	UCJEP	1		D. Ackerly	7/13/06			RHAMNACEAE	Scutia arenicola	Scutia	arenicola		brazil	herbarium	00xxxx	8	Sun	LfDat00.xls/UCJEP.2000	193		3.34	38.45	2.43	1.60		1
1067	Scutia arenicola	2	NA	NA	NA	NA	UCJEP	3		D. Ackerly	7/13/06			RHAMNACEAE	Scutia arenicola	Scutia	arenicola			herbarium	00xxxx	2	Sun	LfDat00.xls/UCJEP.2000	195		6.37	47.15	2.20	2.68		1
1068	Scutia arenicola	3	NA	NA	NA	NA	UCJEP	2		D. Ackerly	7/13/06			RHAMNACEAE	Scutia arenicola	Scutia	arenicola			herbarium	00xxxx	3	Sun	LfDat00.xls/UCJEP.2000	194		3.73	51.02	2.73	1.93		1
1069	Scutia buxifolia	6	Argentina/Uruguay	NA	NA	NA	UCJEP	1		D. Ackerly	7/13/06			RHAMNACEAE	Scutia buxifolia	Scutia	buxifolia		argentina, uruguay	herbarium	00xxxx	6	Sun	LfDat00.xls/UCJEP.2000	196		1.41	105.93	2.33	1.00		1
1070	Scutia buxifolia	3	NA	NA	NA	NA	UCJEP	3		D. Ackerly	7/13/06			RHAMNACEAE	Scutia buxifolia	Scutia	buxifolia			herbarium	00xxxx	3	Sun	LfDat00.xls/UCJEP.2000	198		2.09	91.94	2.47	1.20		1
1071	Scutia buxifolia	4	NA	NA	NA	NA	UCJEP	2		D. Ackerly	7/13/06			RHAMNACEAE	Scutia buxifolia	Scutia	buxifolia			herbarium	00xxxx	4	Sun	LfDat00.xls/UCJEP.2000	197		1.27	99.43	1.77	1.10		1
1072	Scutia myrtina	5	Malawi, Assumption Island, NW Ceylon	NA	NA	NA	UCJEP	1		D. Ackerly	7/13/06			RHAMNACEAE	Scutia myrtina	Scutia	myrtina		malawi (africa), assumption island, nw ceylon	herbarium	00xxxx	5	Sun	LfDat00.xls/UCJEP.2000	199		5.31	84.33	4.43	2.10		1
1073	Scutia myrtina	3	NA	NA	NA	NA	UCJEP	3		D. Ackerly	7/13/06			RHAMNACEAE	Scutia myrtina	Scutia	myrtina			herbarium	00xxxx	3	Sun	LfDat00.xls/UCJEP.2000	201		3.46	50.14	2.57	1.90		1
1074	Scutia myrtina	3	NA	NA	NA	NA	UCJEP	2		D. Ackerly	7/13/06			RHAMNACEAE	Scutia myrtina	Scutia	myrtina			herbarium	00xxxx	3	Sun	LfDat00.xls/UCJEP.2000	200		1.68	70.36	1.57	1.35		1
1075	Scutia spicata	2	peru	NA	NA	NA	UCJEP	1		D. Ackerly	7/13/06			RHAMNACEAE	Scutia spicata	Scutia	spicata		peru	herbarium	00xxxx	2	Sun	LfDat00.xls/UCJEP.2000	202		1.89	55.21	2.05	1.15		1
1076	Scutia spicata	6	NA	NA	NA	NA	UCJEP	2		D. Ackerly	7/13/06			RHAMNACEAE	Scutia spicata	Scutia	spicata			herbarium	00xxxx	6	Sun	LfDat00.xls/UCJEP.2000	203		1.44	57.71	2.03	0.83		1
1077	Sorbaria arborea	3	China	Kan su Province	NA	NA	UCJEP	282827		D. Ackerly	7/13/06			ROSACEAE	Sorbaria arborea	Sorbaria	arborea		Kan su Province, China	herbarium	02/02/01	3	Sun	LfDat01.xls/UCJEP.2001	35	lflet # not recorded; approximated		320.30	5.20	1.93		9
1078	Sorbaria arborea	3	China	NA	NA	Nakela	UCJEP	517355		D. Ackerly	7/13/06			ROSACEAE	Sorbaria arborea	Sorbaria	arborea		Nakela, China	herbarium	02/02/01	3	Sun	LfDat01.xls/UCJEP.2001	36	lflet # not recorded; approximated		93.94	4.37	1.87		9
1079	Sorbaria arborea	3	Japan	NA	NA	Rishiri Island	UCJEP	961625		D. Ackerly	7/13/06			ROSACEAE	Sorbaria arborea	Sorbaria	arborea		Rishiri Island, Japan	herbarium	02/02/01	3	Sun	LfDat01.xls/UCJEP.2001	37	lflet # not recorded; approximated		121.42	3.57	1.13		9
1080	Sorbaria arborea	3	 China	NA	NA	Shennongjia Forest	UCJEP	1490919		D. Ackerly	7/13/06			ROSACEAE	Sorbaria arborea	Sorbaria	arborea		Shennongjia Forest, China	herbarium	02/02/01	3	Sun	LfDat01.xls/UCJEP.2001	34	lflet # not recorded; approximated		182.68	5.90	2.33		9
1081	Sorbaria arborea	3	 China	Yunnan	NA	NA	UCJEP	385913		D. Ackerly	7/13/06			ROSACEAE	Sorbaria arborea	Sorbaria	arborea		Yunnan, China	herbarium	02/02/01	3	Sun	LfDat01.xls/UCJEP.2001	38	lflet # not recorded; approximated	4.34	185.27	5.57	1.83		9
1082	Sorbaria sorbifolia var. sorbifolia	5	NA	NA	NA	NA	WPA	37-94*A		D. Ackerly	7/13/06			ROSACEAE	Sorbaria sorbifolia var. sorbifolia	Sorbaria	sorbifolia	var._sorbifolia		botanic garden	09/07/01	5	Sun	LfDat01.xls/WPA.2001	157		12.95	170.43	8.97	2.17		21
1083	Sorbaria sorbifolia var. sorbifolia	3	NA	NA	NA	NA	UCBG	83.0529		D. Ackerly	7/13/06			ROSACEAE	Sorbaria sorbifolia var. sorbifolia	Sorbaria	sorbifolia	var._sorbifolia		botanic garden	06/19/01	3	Sun	LfDat01.xls/UCBG.2001	114	all var sorbifolia names added by default	24.67	100.04	11.03	3.67		11
1084	Sorbaria sorbifolia var. sorbifolia	3	Japan	Hokkaido	NA	NA	UCJEP	1398157		D. Ackerly	7/13/06			ROSACEAE	Sorbaria sorbifolia var. sorbifolia	Sorbaria	sorbifolia	var._sorbifolia	Hokkaido Province, China	herbarium	02/02/01	3	Sun	LfDat01.xls/UCJEP.2001	40	lflet # not recorded; approximated	7.32	152.55	7.50	1.73		9
1085	Sorbaria sorbifolia var. sorbifolia	3	Japan	Hokkaido	NA	NA	UCJEP	1335878		D. Ackerly	7/13/06			ROSACEAE	Sorbaria sorbifolia var. sorbifolia	Sorbaria	sorbifolia	var._sorbifolia	Hokkaido Province, Japan	herbarium	02/02/01	3	Sun	LfDat01.xls/UCJEP.2001	42	lflet # not recorded; approximated			4.87	1.73		9
1086	Sorbaria sorbifolia var. sorbifolia	3	Japan	Hokkaido	NA	NA	UCJEP	985990		D. Ackerly	7/13/06			ROSACEAE	Sorbaria sorbifolia var. sorbifolia	Sorbaria	sorbifolia	var._sorbifolia	Hokkaido Province, Japan	herbarium	02/02/01	3	Sun	LfDat01.xls/UCJEP.2001	43	lflet # not recorded; approximated			5.60	1.47		9
1087	Sorbaria sorbifolia var. sorbifolia	3	 China	NA	NA	Sorachi-gun Province	UCJEP	M231181		D. Ackerly	7/13/06			ROSACEAE	Sorbaria sorbifolia var. sorbifolia	Sorbaria	sorbifolia	var._sorbifolia	Sorachi-gun Province, China	herbarium	02/02/01	3	Sun	LfDat01.xls/UCJEP.2001	41	lflet # not recorded; approximated			5.73	1.23		9
1088	Sorbaria sorbifolia var. sorbifolia	3	 China	Tschita Province	NA	NA	UCJEP	1503856		D. Ackerly	7/13/06			ROSACEAE	Sorbaria sorbifolia var. sorbifolia	Sorbaria	sorbifolia	var._sorbifolia	Tschita Province, China	herbarium	02/02/01	3	Sun	LfDat01.xls/UCJEP.2001	39	lflet # not recorded; approximated			5.40	1.63		9
1089	Sorbaria sorbifolia var. stellipila	4	NA	NA	NA	NA	WPA	1004-49*A		D. Ackerly	7/13/06			ROSACEAE	Sorbaria sorbifolia var. stellipila	Sorbaria	sorbifolia	var._stellipila		botanic garden	09/07/01	4	Sun	LfDat01.xls/WPA.2001	158		10.28	205.57	6.40	1.86		25
1090	Sorbaria tomentosa	6	NA	NA	NA	NA	WPA	24-91*A		D. Ackerly	7/13/06			ROSACEAE	Sorbaria tomentosa	Sorbaria	tomentosa			botanic garden	09/07/01	6	Sun	LfDat01.xls/WPA.2001	159		13.14	160.91	10.03	2.17		17
1091	Sorbus alnifolia	4	NA	NA	NA	NA	UCBG	80.1092		D. Ackerly	7/13/06			ROSACEAE	Sorbus alnifolia	Sorbus	alnifolia			botanic garden	06/19/01	4	Sun	LfDat01.xls/UCBG.2001	115		50.91	128.90	13.33	6.10		1
1092	Sorbus americana	3	NA	NA	NA	NA	WPA	786-53*A		D. Ackerly	7/13/06			ROSACEAE	Sorbus americana	Sorbus	americana			botanic garden	09/07/01	3	Sun	LfDat01.xls/WPA.2001	160		14.35	165.63	8.10	2.17		19
1093	Sorbus amurensis	2	NA	NA	NA	NA	WPA	378-90*A		D. Ackerly	7/13/06			ROSACEAE	Sorbus amurensis	Sorbus	amurensis			botanic garden	09/07/01	2	Sun	LfDat01.xls/WPA.2001	161		10.14	216.36	8.80	2.00		12
1094	Sorbus anglica	3	NA	NA	NA	NA	WPA	1182-50*A		D. Ackerly	7/13/06			ROSACEAE	Sorbus anglica	Sorbus	anglica			botanic garden	09/07/01	3	Sun	LfDat01.xls/WPA.2001	162		43.92	118.72	10.13	6.03		1
1095	Sorbus aria	4	NA	NA	NA	NA	UCBG	87.0924		D. Ackerly	7/13/06			ROSACEAE	Sorbus aria	Sorbus	aria			botanic garden	06/19/01	4	Sun	LfDat01.xls/UCBG.2001	116		33.87	120.79	9.20	5.60		1
1096	Sorbus aria	3	NA	NA	NA	NA	WPA	232-59*A		D. Ackerly	7/13/06			ROSACEAE	Sorbus aria	Sorbus	aria			botanic garden	09/07/01	3	Sun	LfDat01.xls/WPA.2001	163		43.18	115.65	10.97	5.37		1
1097	Sorbus aronioides	3	NA	NA	NA	NA	UCBG	91.1121		D. Ackerly	7/13/06			ROSACEAE	Sorbus aronioides	Sorbus	aronioides			botanic garden	06/19/01	3	Sun	LfDat01.xls/UCBG.2001	117		29.22	114.65	10.80	4.53		1
1098	Sorbus aucuparia	6	NA	NA	NA	NA	WPA	596-63*A		D. Ackerly	7/13/06			ROSACEAE	Sorbus aucuparia	Sorbus	aucuparia			botanic garden	09/07/01	6	Sun	LfDat01.xls/WPA.2001	164		6.57	106.49	4.40	1.60		16
1099	Sorbus austriaca	3	NA	NA	NA	NA	WPA	670-60*A		D. Ackerly	7/13/06			ROSACEAE	Sorbus austriaca	Sorbus	austriaca			botanic garden	09/07/01	3	Sun	LfDat01.xls/WPA.2001	165	simple	42.36	117.67	9.87	6.07		1
1100	Sorbus bristoliensis	3	NA	NA	NA	NA	WPA	1183-50*A		D. Ackerly	7/13/06			ROSACEAE	Sorbus bristoliensis	Sorbus	bristoliensis			botanic garden	09/07/01	3	Sun	LfDat01.xls/WPA.2001	166		50.26	87.65	10.83	7.87		1
1101	Sorbus caloneura	3	NA	NA	NA	NA	UCBG	80.1157		D. Ackerly	7/13/06			ROSACEAE	Sorbus caloneura	Sorbus	caloneura			botanic garden	07/24/01	3	Sun	LfDat01.xls/UCBG.2001	222		28.21	100.32	8.43	4.97		1
1102	Sorbus caloneura	3	NA	NA	NA	NA	WPA	24-95*A		D. Ackerly	7/13/06			ROSACEAE	Sorbus caloneura	Sorbus	caloneura			botanic garden	09/07/01	3	Sun	LfDat01.xls/WPA.2001	167		28.70	95.65	9.30	4.67		1
1103	Sorbus cashmiriana	5	NA	NA	NA	NA	WPA	514-57*A		D. Ackerly	7/13/06			ROSACEAE	Sorbus cashmiriana	Sorbus	cashmiriana			botanic garden	09/07/01	5	Sun	LfDat01.xls/WPA.2001	169		2.80	116.53	3.33	1.10		18
1104	Sorbus cashmiriana	5	NA	NA	NA	NA	WPA	312-61*B		D. Ackerly	7/13/06			ROSACEAE	Sorbus cashmiriana	Sorbus	cashmiriana			botanic garden	09/07/01	5	Sun	LfDat01.xls/WPA.2001	168		3.66	114.48	3.47	1.07		18
1105	Sorbus commixta	5	NA	NA	NA	NA	WPA	281-52*A		D. Ackerly	7/13/06			ROSACEAE	Sorbus commixta	Sorbus	commixta			botanic garden	09/07/01	5	Sun	LfDat01.xls/WPA.2001	171		8.01	181.94	5.90	1.87		13
1106	Sorbus commixta	15	NA	NA	NA	NA	UCBG	91.0792		D. Ackerly	7/13/06			ROSACEAE	Sorbus commixta	Sorbus	commixta			botanic garden	07/24/01	15	Sun	LfDat01.xls/UCBG.2001	224		6.39	145.57	5.90	1.90		14
1107	Sorbus commixta	6	NA	NA	NA	NA	WPA	94-55*A		D. Ackerly	7/13/06			ROSACEAE	Sorbus commixta	Sorbus	commixta			botanic garden	09/07/01	6	Sun	LfDat01.xls/WPA.2001	174		8.59	139.35	5.40	2.03		12
1108	Sorbus commixta	5	NA	NA	NA	NA	WPA	754-50*A		D. Ackerly	7/13/06			ROSACEAE	Sorbus commixta	Sorbus	commixta			botanic garden	09/07/01	5	Sun	LfDat01.xls/WPA.2001	173		9.31	129.37	6.03	1.87		14
1109	Sorbus commixta	15	NA	NA	NA	NA	UCBG	91.0559		D. Ackerly	7/13/06			ROSACEAE	Sorbus commixta	Sorbus	commixta			botanic garden	07/24/01	15	Sun	LfDat01.xls/UCBG.2001	223		3.41	126.42	3.93	1.43		12
